60,0.15375208702139195327
61,0.15380132190978484941
62,0.15838942280760420767
63,0.15894556281730592984
64,0.15912945295753017083
65,0.15932106856870761891
66,0.27727657196899679892
67,0.27773316718606405606
68,0.27814444018160505712
69,0.27836513299199849847
70,0.27903869361264205251
71,0.27965735229073568346
72,0.28012184212371910030
73,0.28029228301880426688
74,0.28758627621093851845
75,0.28773628076542995258
76,0.28793309342855671895
77,0.28814229148733300212
78,0.29675810460050539019
79,0.29708137602717904491
80,0.29744173321660433151
81,0.29791766361898497362
82,0.30090411956917273439
83,0.30329348060346300597
84,0.30404948042343388215
85,0.30716517099253987100
86,0.30969491993517850315
87,0.31098556959911299868
88,0.31145552396910347603
89,0.31182269213004604191
90,0.31991680964476859605
91,0.32067615112460434723
92,0.32104350556071992173
93,0.32130797658970683406
94,0.32413860117617609991
95,0.32475988699403968152
96,0.32502729376035838227
97,0.32542915503782471331
98,0.32622680639253348600
99,0.32665154233738158407
100,0.32721786061033530935
101,0.32746604499694609292
102,0.32894522505778217569
103,0.32954501906033184522
104,0.32986492218014717981
105,0.33023013546689650166
106,0.33080906106688773294
107,0.33173779596118652124
108,0.33207654789524021499
109,0.33264196169310311646
110,0.33341794358587523162
111,0.33408936584874232567
112,0.33463629158190155710
113,0.33504562429565049042
114,0.33559861285426417776
115,0.33593139243575059760
116,0.33618482247335107482
117,0.33651158490994315109
118,0.33823498403098872789
119,0.33924938837466911412
120,0.33951443091821958964
121,0.33977522656547171076
122,0.34024357767469165514
123,0.34076368422410080461
124,0.34105943285950768296
125,0.34133081497657280501
126,0.34212224159361953602
127,0.34398813589263088630
128,0.34429799512617537127
129,0.34452045285576610167
130,0.34482440140549946994
131,0.34512867162251048558
132,0.34534490613712448548
133,0.34553095646028164634
134,0.34661675622031318245
135,0.34917004562449766025
136,0.34943864503410743128
137,0.34962116577265095474
138,0.34992551250460024459
139,0.35095535814651324102
140,0.35127182989491922971
141,0.35174887756766670677
142,0.35267254902565453589
143,0.35474677560993700398
144,0.35506577514289466846
145,0.35528472942730338069
146,0.35579445278539212350
147,0.35595392006791704009
148,0.35615439110945895651
149,0.35634518383610158665
150,0.35677733157872326686
151,0.35834464517448932908
152,0.35850965528542577676
153,0.35868674155999769049
154,0.35895813230561307572
155,0.35951067370229916609
156,0.35991852103650079364
157,0.36011035096563953628
158,0.36044228228450220231
159,0.36093817420343199398
160,0.36109169273501240394
161,0.36144651128341087620
162,0.36167545133826672910
163,0.36182840051242110002
164,0.36201714979534005412
165,0.36214364040838858960
166,0.36238211767596906210
167,0.36426401184495121877
168,0.36446258739702813712
169,0.36458639491162053714
170,0.36481819076282795411
171,0.36501350396156800882
172,0.36522023247850682326
173,0.36533792323920566414
174,0.36582691675910172791
175,0.36602106573801040934
176,0.36621572595852136534
177,0.36631238234395996356
178,0.36652152647429719901
179,0.36662912639926059644
180,0.36694373894886878062
181,0.36704674658174296642
182,0.36725799138339448868
183,0.36767133929148954063
184,0.36780933645696661793
185,0.36792256524206312651
186,0.36811936572370718146
187,0.36832091292311180952
188,0.36857226792126779324
189,0.36867999676692314592
190,0.36895317298798785410
191,0.36915737295903233717
192,0.36934713914197619955
193,0.36944646301834621616
194,0.36964456095478875897
195,0.36976572216915398750
196,0.36985504238352412409
197,0.36993796782703608494
198,0.37016028039395793003
199,0.37051292848129740998
200,0.37061913438783378183
201,0.37071442416318145519
202,0.37083637260586649331
203,0.37095458983502099803
204,0.37122953592401036760
205,0.37131287160433051886
206,0.37151976101835337829
207,0.37162551659070103272
208,0.37171216956792063613
209,0.37177501523298889241
210,0.37189932294971483895
211,0.37201744881774906348
212,0.37210934173588833263
213,0.37222398408054035990
214,0.37265864971025897123
215,0.37293271505267067134
216,0.37301584136375681711
217,0.37306429067340568517
218,0.37324797106372459288
219,0.37334236981436857983
220,0.37344743941697139400
221,0.37349418611063139872
222,0.37366376440447252039
223,0.37382779910855951089
224,0.37391035580843878794
225,0.37398581083079168730
226,0.37409362685018265893
227,0.37417385764820798588
228,0.37423660941434705451
229,0.37427616586095019402
230,0.37439123443060645657
231,0.37459891614856688502
232,0.37466201940123816660
233,0.37470581563827476401
234,0.37477962755625743307
235,0.37485641911566586204
236,0.37494094946952416514
237,0.37498701425393360376
238,0.37525918816737452444
239,0.37558201116321610069
240,0.37563115798964030745
241,0.37567816163645112448
242,0.37576930057156715526
243,0.37581324552420508622
244,0.37604795173465538349
